id_n,Year,sector_code,Sector_long,Sector_short,QIP_flag,Spl_depr_flag,mintax_flag,Assets,Turnover,Age_2023,Audit_flag,Legal_form,assets,Oper_rev,Sub_rev,Other_rev,Op_wdv,Add_assets,Dispose_assets,Add_assets_spl,profit_before_tax,Donations_grants,non_ded_exp,unrecorded_inc,dec_provision,loss_disposal,other_ded_exp,dividends,capgain_disp_assets,other_inc,charity_cont,int_exp,int_inc,e41,depr,accum_inc,accum_exp,Loss_lag1,Loss_lag2,Loss_lag3,Loss_lag4,Loss_lag5,Loss_lag6,Loss_lag7,Loss_lag8,Loss_lag9,Loss_lag10,weight
6637,2022,410,CONSTRUCTION,2,0,0,0,38367270,180407,4,N,0,38367270,0,0,180407,182340,0,0,0,-84874961,0,2021653,0,0,0,0,0,0,0,0,0,180407,0,91170,0,0,38442008,102792292,0,0,0,0,0,0,0,0,1
6638,2022,812,Services to buildings and landscape activities,2,0,0,0,555991,59586808,4,Y,0,555991,59586808,0,0,0,0,0,0,-46849074,0,0,0,0,0,0,0,0,0,0,0,0,-279660295,0,0,0,83667756,179852496,16140043,0,0,0,0,0,0,0,1
6639,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,1,2368510389,4650571846,7,N,0,2368510389,4650571846,0,0,70449544,3816459,0,0,126113180,0,57758751,0,0,0,0,0,0,0,0,0,0,-105969257,20104761,0,0,0,0,0,0,0,0,0,0,0,0,1
6640,2022,619,Telecommunications,2,0,0,1,68734686,26916500,4,N,0,68734686,26916500,0,0,0,0,0,0,-26174614,0,17892614,0,0,0,0,0,0,0,0,0,0,-408589047,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6641,2022,11,Agriculture,1,0,0,0,8928600,0,7,N,1,8928600,0,0,0,0,0,0,0,-6171800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6081400,6095500,6062600,6053800,6054100,0,0,0,0,0,1
6642,2022,466,Import-export of food and non-alcoholic beverages,2,0,0,0,2899581434,0,3,N,0,2899581434,0,0,0,0,0,0,0,-28409400,0,0,0,0,0,0,0,0,0,0,0,0,-1041468486,0,0,0,81975558,959492928,0,0,0,0,0,0,0,0,1
6643,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,2084160,0,7,N,0,2084160,0,0,0,0,0,0,0,-1282340,0,0,0,0,0,0,0,0,0,0,0,0,-96862700,0,0,0,96862700,89144300,78141900,67216700,56309100,0,0,0,0,0,1
6644,2022,478,Sale of computers and electronic equipment,2,0,0,1,3921033930,1085875012,1,N,0,3921033930,1085875012,0,0,353938490,0,0,0,-197144645,0,43870093,0,0,0,0,0,0,0,0,0,0,0,78161245,0,0,0,0,0,0,0,0,0,0,0,0,1
6645,2022,410,CONSTRUCTION,2,0,0,1,19713282,288459515,7,N,0,19713282,288459515,0,0,0,0,0,0,-23328365,0,9952920,0,0,0,0,0,0,0,0,0,0,0,265170,0,0,97933062,11400042,11571736,5086844,0,0,0,0,0,0,1
6646,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,116077950,494,2,N,0,116077950,0,0,494,0,1811480,0,0,-41781210,0,75465,0,0,0,0,0,0,0,0,0,0,0,905740,0,0,47753270,0,0,0,0,0,0,0,0,0,1
6647,2022,702,Activities of head offices; management consultancy activities,3,0,0,0,44061127,69113818,4,N,0,44061127,69113818,0,0,0,0,0,0,5914426,0,614000,0,0,0,0,0,0,0,0,0,0,-1457795,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6648,2022,862,Human health and social activities,2,0,0,0,381988671,1379943059,6,Y,0,381988671,1379943059,0,881861,62195205,0,0,0,20108825,0,242892131,0,0,0,5042378,0,0,140431,0,83008354,0,-174748199,38560614,0,0,0,0,0,0,0,0,0,0,0,0,1
6649,2022,551,Accommodation,3,0,0,0,16259392,37104222,1,N,1,16259392,37104222,0,0,0,0,0,0,-3717399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6650,2022,462,Import-export of agricultural raw materials and live animals,2,0,0,0,775564400,0,7,N,0,775564400,0,0,0,0,0,0,0,-20835600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,2400000,0,0,0,0,0,0,0,0,1
6651,2022,478,Sale of computers and electronic equipment,2,0,0,0,381807088,1267139935,3,N,0,381807088,1267139935,0,0,36898643,0,0,0,-38772771,0,31458556,0,0,0,0,0,0,0,0,0,0,0,8197992,0,0,0,0,0,0,0,0,0,0,0,0,1
6652,2022,466,Import-export of food and non-alcoholic beverages,3,0,0,0,111656678,153494696,6,N,0,111656678,153494696,0,0,0,0,0,0,15000333,0,2014947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10745985287,0,4800000,3284400,0,0,0,0,0,1
6653,2022,681,Real estate activities,3,0,0,0,49403192,905740,1,N,0,49403192,905740,0,0,30152416,0,0,0,-177724891,0,11729819,0,0,0,0,0,0,0,0,0,0,0,10859724,0,0,0,0,0,0,0,0,0,0,0,0,1
6654,2022,11,Agriculture,1,0,0,0,7654450,0,7,N,0,7654450,0,0,0,0,0,0,0,-11062000,0,0,0,0,0,0,0,0,0,0,0,0,-181365850,0,0,0,27422200,31108250,30375600,36399950,36407850,0,0,0,0,0,1
6655,2022,131,Manufacture of textiles,3,0,0,0,660984145,5578679836,1,N,0,660984145,5578679836,0,0,0,578450851,0,0,-176864755,0,182879445,0,0,0,0,0,0,0,0,0,0,0,115690170,0,0,0,0,0,0,0,0,0,0,0,0,1
6656,2022,649,Financial service activities,2,0,0,0,36534834,52533,3,N,0,36534834,0,0,52533,7715258,0,0,0,-90160324,0,6720632,0,0,0,0,0,0,0,0,0,0,-82259461,3857629,0,0,64788904,17470557,0,0,0,0,0,0,0,0,1
6657,2022,110,Manufacture of beverages,3,0,0,1,2028438203,1208921479,5,N,0,2028438203,1208921479,6422520,231334,677844074,0,0,0,115015847,0,140232430,0,0,0,0,0,0,0,0,0,0,-75652772,179595505,0,0,135432084,0,192062419,0,0,0,0,0,0,0,1
6658,2022,731,Advertising and market research,3,0,0,0,2266883058,0,5,N,0,2266883058,0,0,0,0,0,0,0,-8990046,0,708186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6659,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,33734990,0,6,Y,0,33734990,0,0,0,0,0,0,0,-11245000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6660,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,310567665,0,2,N,0,310567665,0,0,0,5282960,0,0,0,-8919686,0,1573723,0,0,0,0,0,0,0,0,0,0,0,1320740,0,0,89513398,0,0,0,0,0,0,0,0,0,1
6661,2022,141,Manufacture of wearing apparels,3,0,0,1,1061627199,6972410358,3,N,0,1061627199,6968198955,0,4211403,564325136,48168900,11237310,0,-507558210,0,131956561,0,0,0,0,0,0,0,0,0,0,-90268085,139132319,0,0,90268085,619446122,0,0,0,0,0,0,0,0,1
6662,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,977578150,0,4,N,0,977578150,0,0,0,0,0,0,0,-1200000,0,0,0,0,0,0,0,0,0,0,0,0,-221221850,0,0,0,74424000,137472000,9325850,0,0,0,0,0,0,0,1
6663,2022,410,CONSTRUCTION,3,0,0,1,645975432,33860454,3,N,1,645975432,33860454,0,0,445365606,0,0,0,-102362255,0,97704909,0,0,0,0,0,0,0,0,0,0,0,97704909,0,0,129205393,1000000,0,0,0,0,0,0,0,0,1
6664,2022,472,Sale in non-specialized stores,2,0,0,1,26881375,11106496,2,N,0,26881375,11106496,0,0,14879266,0,0,0,-19582934,0,3427346,0,0,0,0,0,0,0,0,0,0,0,3517899,0,0,71742008,0,0,0,0,0,0,0,0,0,1
6665,2022,410,CONSTRUCTION,2,0,0,0,287328520,0,2,N,0,287328520,0,0,0,0,0,0,0,-71074250,0,1473450,0,0,0,41170,0,0,0,0,0,0,0,0,0,0,40987300,0,0,0,0,0,0,0,0,0,1
6666,2022,702,Activities of head offices; management consultancy activities,2,0,0,1,450998782,2109550800,2,N,0,450998782,2109550800,0,45781,37869867,19461059,0,0,3793527,0,88679604,0,0,0,0,0,0,0,0,9086384,0,-38058762,49711588,0,0,990922579,0,0,0,0,0,0,0,0,0,1
6667,2022,681,Real estate activities,2,0,0,0,3861488150,0,5,Y,0,3861488150,0,0,0,0,0,0,0,-33126300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32928600,33003000,31503650,7850300,0,0,0,0,0,0,1
6668,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,193252550,0,1,N,0,193252550,0,0,0,0,0,0,0,-6747450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6669,2022,472,Sale in non-specialized stores,2,0,0,1,94989648,75646006,6,N,0,94989648,28793722,0,46852284,22200333,0,0,0,12357258,0,8840599,0,0,0,0,0,0,46755699,0,26851980,96585,0,6136136,0,0,34992661,13546229,796426394,400766661,1268928082,0,0,0,0,0,1
6670,2022,351,"Electric power generation, transmission and distribution",2,0,0,0,2.46E+11,120052,3,N,0,2.46E+11,0,0,120052,1271088,147759130,0,0,-404969117,0,29396903,0,0,0,0,0,0,0,0,0,120052,-276161994,37963069,0,0,262756378,13405616,0,0,0,0,0,0,0,0,1
6671,2022,681,Real estate activities,2,0,0,0,797343100,0,1,N,0,797343100,0,0,0,0,0,0,0,-2656900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6672,2022,410,CONSTRUCTION,3,0,0,0,1753895865,595565183,2,N,0,1753895865,595565183,0,0,0,0,0,0,-284065153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6673,2022,81,"Quarrying of stone, sand and clay",2,0,0,0,10233240108,0,3,N,0,10233240108,0,0,0,0,0,0,0,-9386760,0,741060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19227814,28625859,0,0,0,0,0,0,0,0,1
6674,2022,702,Activities of head offices; management consultancy activities,2,0,0,1,662851,26965400,3,N,1,662851,26965400,0,0,0,0,0,0,-1402320,0,0,0,0,0,0,0,0,0,0,0,0,-39440074,0,0,0,28447100,9321000,0,0,0,0,0,0,0,0,1
6675,2022,692,Legal and accounting activities,2,0,0,0,46772571,215894360,6,N,0,46772571,215894360,0,0,3298823,2863084,0,0,23498377,0,3758354,0,0,0,0,0,0,0,0,0,0,0,3021629,0,0,0,0,0,27839708,12141256,0,0,0,0,0,1
6676,2022,741,"Other professional, scientific and technical activities",2,0,0,0,285343095,1613254272,5,Y,0,285343095,1613254272,0,1511639,19984770,0,0,0,50896124,0,68462251,0,0,0,0,0,0,0,0,0,0,-45889092,9181196,0,0,0,45889092,0,0,0,0,0,0,0,0,1
6677,2022,478,Sale of computers and electronic equipment,2,0,0,0,28036729182,41514425291,6,N,0,28036729182,41514425291,0,0,3690088,0,0,0,2108992046,0,922522,0,0,0,0,0,0,0,0,0,0,0,922522,0,0,0,0,0,0,0,0,0,0,0,0,1
6678,2022,410,CONSTRUCTION,2,0,0,0,338289617,830762600,3,N,0,338289617,830762600,0,0,0,0,0,0,-75259013,0,0,0,0,0,0,0,0,0,0,0,0,-9281678,0,0,0,3971843,6248950,0,0,0,0,0,0,0,0,1
6679,2022,453,"Import-Export and Domestic Trade of Motor Vehicles, Motorcycles, Parts and Accessories",2,0,0,1,4959316,252044484,1,N,1,4959316,252044484,0,0,0,0,0,0,-5899689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6680,2022,682,Real estate activities,2,0,0,0,28469220,0,1,N,0,28469220,0,0,0,0,0,0,0,-41686025,0,1602707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6681,2022,469,Non-specialized import-export,2,0,0,1,1647260075,321673808,1,N,0,1647260075,320312275,0,1361533,0,149566493,0,0,-473020739,0,30898168,0,0,0,0,0,0,0,0,0,1361533,0,38759497,0,0,0,0,0,0,0,0,0,0,0,0,1
6682,2022,683,Real Estate Development,2,0,0,0,13379420630,0,8,N,0,13379420630,0,0,0,0,0,0,0,-17734500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17699790,73483860,113556377,133706827,2087100316,0,0,0,0,0,1
6683,2022,141,Manufacture of wearing apparels,3,0,0,0,26647504736,97165598191,8,N,0,26647504736,97165598191,0,423422170,10859078551,1543287562,217656889,0,4092771248,65192695,6313405113,-3486740368,0,0,0,0,207675725,0,0,424743644,26416813,0,3028344116,0,0,0,0,0,0,0,0,0,0,0,0,1
6684,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,0,0,1,N,0,0,0,0,0,0,0,0,0,-51588000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6685,2022,990,Activities of extraterritorial organizations and bodies,2,1,0,0,0,1056441380,2,N,0,0,1056441380,0,0,0,0,0,0,-180144952,826750,16145965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124173845,0,0,0,0,0,0,0,0,0,1
6686,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,23436969,0,1,N,0,23436969,0,0,0,0,0,0,0,-18021221,0,1440950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6687,2022,466,Import-export of food and non-alcoholic beverages,2,0,0,1,10054941072,4490861930,3,N,0,10054941072,4490861930,0,12475,5804970,0,5804970,0,48393194,0,50664584,0,0,0,0,0,0,0,0,0,0,0,5804970,0,0,0,22013819,0,0,0,0,0,0,0,0,1
6688,2022,463,Import-export of food and non-alcoholic beverages,3,0,0,1,283308925,47674234,1,N,1,283308925,0,47674234,0,0,194677630,0,0,-118234478,0,50031305,0,0,0,0,0,0,0,0,0,0,0,49554563,0,0,0,0,0,0,0,0,0,0,0,0,1
6689,2022,563,Food and beverage service activities,2,0,0,0,20064488,0,2,Y,0,20064488,0,0,0,0,0,0,0,-56516118,0,3362066,0,0,0,0,0,0,0,0,0,0,-59403905,0,0,0,112106270,0,0,0,0,0,0,0,0,0,1
6690,2022,465,Import-export of food and non-alcoholic beverages,2,0,0,1,203553779,1878149897,7,N,1,203553779,1877882868,0,267029,0,0,0,0,-198867783,0,43997408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060598,0,0,0,0,0,1
6691,2022,410,CONSTRUCTION,3,0,0,0,733344194,2339466045,6,N,1,733344194,2339466045,0,0,3261199,0,0,0,187477141,0,652240,0,0,0,0,0,0,0,0,0,0,0,652240,0,0,0,0,0,0,0,0,0,0,0,0,1
6692,2022,681,Real estate activities,3,0,0,0,789080,0,3,N,0,789080,0,0,0,0,0,0,0,-75383090,0,0,0,0,0,0,0,0,0,0,0,0,-103827830,0,0,0,77733212,26094618,0,0,0,0,0,0,0,0,1
6693,2022,463,Import-export of food and non-alcoholic beverages,2,0,0,0,283053506,206854991,7,Y,0,283053506,206854991,0,87857,1157311,0,0,0,12035626,0,5552288,0,0,0,0,0,0,0,0,0,0,-17061042,526872,0,0,64545792,0,0,0,0,0,0,0,0,0,1
6694,2022,791,Travel agency and related tourism activities,3,0,0,0,386380450,0,1,N,0,386380450,0,0,0,0,0,0,0,-25319550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6695,2022,461,Import-export on a fee or contract basis,2,0,0,0,451965042,304224251,2,N,1,451965042,304224251,0,0,0,0,0,0,290669515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6696,2022,561,Food and beverage service activities,3,0,0,0,39400000,0,2,N,1,39400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,0,0,0,0,0,0,0,0,0,1
6697,2022,990,Activities of extraterritorial organizations and bodies,2,0,0,0,0,0,1,N,0,0,0,0,0,0,0,0,0,-13997246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6698,2022,451,"Import-Export and Domestic Trade of Motor Vehicles, Motorcycles, Parts and Accessories",2,0,0,0,18317000,0,8,N,1,18317000,0,0,0,0,0,0,0,-5580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5580000,5606030,5576340,5567970,5568690,0,0,0,0,0,1
6699,2022,12,Agriculture,1,0,0,0,3912430350,0,6,N,0,3912430350,0,0,0,0,0,0,0,-8567250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8522100,8543250,8493900,8480700,8481150,0,0,0,0,0,1
6700,2022,920,Gambling and betting activities,2,0,0,0,15805045254,2409787636,5,N,0,15805045254,2409618345,0,169291,1562428771,0,0,0,-1042562319,0,1294392952,0,0,0,0,0,0,0,0,10826269,0,0,1598234769,0,0,1317248227,1356388398,7696105957,5934859326,0,0,0,0,0,0,1
6701,2022,861,Human health and social activities,2,0,0,1,1215199204,3374129344,5,N,0,1215199204,3373828350,0,300994,1312519993,201637938,0,0,-215283899,0,302875215,0,0,0,0,0,0,0,0,0,0,-2049531530,325524195,0,0,710291422,542170376,0,797069732,0,0,0,0,0,0,1
6702,2022,410,CONSTRUCTION,2,0,0,1,3014353758,2555253053,8,N,1,3014353758,2555253053,0,0,3986365,0,0,0,206528773,0,834460,0,0,0,0,0,0,0,0,0,0,-639457520,834460,0,0,0,0,0,0,432928747,0,0,0,0,0,1
6703,2022,351,"Electric power generation, transmission and distribution",2,0,0,0,2.51E+11,36216240170,4,Y,0,2.51E+11,36216240170,0,213049686,31622005,1482120,0,0,4201293803,69661616,12434759536,0,92426650,0,17851168,0,0,0,4117000,14046875134,213049686,0,12102501022,0,0,0,2737406642,14783403077,0,0,0,0,0,0,0,1
6704,2022,464,Import-export of food and non-alcoholic beverages,3,0,0,0,0,0,2,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6705,2022,522,Warehousing and support activities for transportation,2,0,0,0,180252140,0,1,Y,0,180252140,0,0,82,0,0,0,0,-25700784,0,1029250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6706,2022,451,"Import-Export and Domestic Trade of Motor Vehicles, Motorcycles, Parts and Accessories",2,0,0,0,17661930,0,1,Y,0,17661930,0,0,0,0,0,0,0,-65089770,0,5804970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6707,2022,681,Real estate activities,3,0,0,0,231636706,0,2,N,0,231636706,0,0,0,4461428,0,0,0,-34361223,0,966054,0,0,0,0,0,0,0,0,0,0,0,2230714,0,0,22035736,0,0,0,0,0,0,0,0,0,1
6708,2022,410,CONSTRUCTION,2,0,0,0,4497240644,44964172403,1,N,0,4497240644,44964172403,0,0,0,0,0,0,2248208602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6709,2022,410,CONSTRUCTION,2,0,0,0,3939272032,0,4,N,0,3939272032,0,0,0,0,0,0,0,-18937405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22845288,0,0,0,0,0,0,0,0,0,1
6710,2022,649,Financial service activities,2,0,0,0,153419580,0,2,N,0,153419580,0,0,0,0,0,0,0,-36796675,0,1227875,0,0,0,0,0,0,0,0,0,0,-9886670,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6711,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,1,1589995034,1686294299,6,N,0,1589995034,1686294299,0,0,235599172,3540620,0,0,-506040478,0,145108646,0,0,0,0,0,0,0,0,0,0,0,71503541,0,0,276443503,326244957,201136985,871835370,311554633,0,0,0,0,0,1
6712,2022,649,Financial service activities,3,0,0,1,95203700,42000000,4,N,0,95203700,42000000,0,0,16304000,0,0,0,15998000,0,4882000,0,0,0,0,0,0,0,0,0,0,0,4402000,0,0,794300,2158000,8416000,0,0,0,0,0,0,0,1
6713,2022,465,Import-export of food and non-alcoholic beverages,2,0,0,0,1159418831,37845523,4,N,0,1159418831,37845523,0,0,0,0,0,0,-30572592,0,1482120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24608508,17776725,1890225,0,0,0,0,0,0,0,1
6714,2022,732,Advertising and market research,2,0,0,0,1321522582,3151890390,8,Y,0,1321522582,3151890390,0,551843,94156093,113925542,0,0,303083620,0,133588703,0,0,0,0,0,0,0,0,3829963,551843,-375893763,60778560,0,0,33494248,0,0,0,0,0,0,0,0,0,1
6715,2022,410,CONSTRUCTION,2,0,0,1,199254629,536742106,7,N,0,199254629,536742106,0,0,24722575,0,0,0,24444086,0,5533177,0,0,0,0,0,0,0,0,0,0,0,5579731,0,0,142210017,177839868,0,2813771,0,0,0,0,0,0,1
6716,2022,471,Sale in non-specialized stores,2,0,0,0,777122500,0,2,N,0,777122500,0,0,0,0,0,0,0,-11103000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12756800,0,0,0,0,0,0,0,0,0,1
6717,2022,649,Financial service activities,3,0,0,1,63821548,138349978,2,N,0,63821548,138349978,0,0,0,670890,0,0,-1151525,0,167723,0,0,0,0,0,0,0,0,0,0,0,335445,0,0,0,0,0,0,0,0,0,0,0,0,1
6718,2022,181,Printing and related services,2,0,0,1,49177577,721007977,3,N,0,49177577,721007977,0,0,2445087,0,0,0,41416663,0,1432716,0,0,0,0,0,0,0,0,0,0,16308567,977067,0,0,0,0,0,0,0,0,0,0,0,0,1
6719,2022,477,Sale of computers and electronic equipment,3,0,0,0,44732750,49316552,3,N,0,44732750,34556646,14759906,0,5103021,0,0,0,-122661172,0,379896,0,0,0,4725487,0,0,0,0,0,0,0,0,0,0,0,10231134,10231134,10231134,0,0,0,0,0,0,1
6720,2022,473,"Sale of solid, liquid, and gaseous fuels and related products",2,0,0,1,1472018901,6716085649,1,N,0,1472018901,6716085649,0,261018,0,21239603,0,0,321557872,0,53395143,0,0,0,0,0,0,0,0,0,0,0,78644170,0,0,0,0,0,0,0,0,0,0,0,0,1
6721,2022,472,Sale in non-specialized stores,3,0,0,1,274353435,217515702,7,N,1,274353435,217515702,0,0,329546,0,0,0,-89219581,0,21932544,0,0,0,0,0,0,0,0,0,0,-173644075,19757387,0,0,13544059,0,160100016,0,0,0,0,0,0,0,1
6722,2022,661,Activities auxiliary to financial service and insurance activities,2,0,0,0,647440490,0,7,N,0,647440490,0,0,0,0,0,0,0,-16293687,0,636077,0,0,0,0,0,0,0,0,0,0,-82853776,0,0,0,13662566,12929115,13596486,16619449,26046160,0,0,0,0,0,1
6723,2022,551,Accommodation,2,0,0,0,2162628728,2619996839,4,N,0,2162628728,2619996839,0,0,0,0,0,0,1379631814,0,9263250,0,0,0,0,0,0,0,0,0,0,32544265,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6724,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,62322081,0,7,N,0,62322081,0,0,0,0,0,0,0,-13027758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6725,2022,410,CONSTRUCTION,2,0,0,0,5311757105,44584723540,3,Y,0,5311757105,44584723540,0,15220837,57370395,57485424,6175500,0,3320772818,0,688094548,0,0,0,0,0,0,0,0,47810639,4764892,0,29285188,0,0,0,0,0,0,0,0,0,0,0,0,1
6726,2022,463,Import-export of food and non-alcoholic beverages,2,0,0,0,618953403,1058360936,7,N,0,618953403,1058360936,0,0,91062567,0,0,0,-161803186,0,34639903,0,0,0,0,0,0,0,0,0,0,0,26735263,0,0,185975696,0,0,0,0,0,0,0,0,0,1
6727,2022,741,"Other professional, scientific and technical activities",2,0,0,0,28149617,0,1,N,0,28149617,0,0,0,0,0,0,0,-13020383,0,823400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6728,2022,791,Travel agency and related tourism activities,2,0,0,1,20047755,4427573,8,N,1,20047755,4427573,0,0,563937,0,0,0,-40048381,0,140984,0,0,0,0,0,0,0,0,0,0,-125756017,140984,0,0,43143739,39263141,9860129,14041930,19447078,0,0,0,0,0,1
6729,2022,990,Activities of extraterritorial organizations and bodies,2,1,0,0,204405000,0,3,N,0,204405000,0,0,204405000,6150000,0,0,0,0,0,3075000,0,0,0,0,0,0,0,0,0,0,0,3075000,0,0,0,0,0,0,0,0,0,0,0,0,1
6730,2022,475,Sale of computers and electronic equipment,3,0,0,1,15672760,10024813,1,N,0,15672760,10024813,0,0,0,0,0,0,-160452501,0,7871333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6731,2022,620,Software publishing,2,0,0,0,402189730,0,1,N,0,402189730,0,0,0,0,0,0,0,-10498350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6732,2022,620,Software publishing,2,0,0,0,696662395,979394818,7,N,0,696662395,979394818,0,4353728,161056057,0,0,0,30731963,0,89721411,0,0,0,0,0,0,0,0,0,43537280,0,50185385,0,0,0,0,0,0,0,0,0,0,0,0,1
6733,2022,451,"Import-Export and Domestic Trade of Motor Vehicles, Motorcycles, Parts and Accessories",2,0,0,0,13271421,44896700,7,N,1,13271421,44896700,0,0,0,0,0,0,-12961910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23354432,26056178,16535428,39926157,67894474,0,0,0,0,0,1
6734,2022,471,Sale in non-specialized stores,2,0,0,0,567534530,0,3,N,0,567534530,0,0,0,0,0,0,0,-111742260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79089960,42662500,0,0,0,0,0,0,0,0,1
6735,2022,551,Accommodation,3,0,0,1,270056412,104574640,4,N,0,270056412,104574640,0,0,0,0,0,0,-379173890,0,2266745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6736,2022,410,CONSTRUCTION,2,0,0,0,1771667087,0,2,N,0,1771667087,0,0,0,0,0,0,0,-153512267,0,5129123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132429077,0,0,0,0,0,0,0,0,0,1
6737,2022,561,Food and beverage service activities,2,0,0,0,191161000,0,1,N,1,191161000,0,0,0,0,0,0,0,-8839000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6738,2022,464,Import-export of food and non-alcoholic beverages,2,0,0,0,1480142234,1389563459,7,Y,0,1480142234,1389563459,0,183495,26030036,19160518,0,0,-23412267,0,43703026,0,0,0,0,0,0,0,0,0,0,0,31722650,0,0,0,0,0,0,115683746,0,0,0,0,0,1
6739,2022,620,Software publishing,2,0,0,0,773489818,90016559,5,N,0,773489818,89825365,0,191194,76669924,3647850,0,0,-2484880028,0,334650675,0,0,0,0,0,0,0,0,0,0,0,23055115,0,0,2580639220,2539018031,892088694,482605633,0,0,0,0,0,0,1
6740,2022,683,Real Estate Development,2,0,0,0,55393000,0,8,N,1,55393000,0,0,0,0,0,0,0,-3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,3000000,7854000,7862400,7854000,0,0,0,0,0,1
6741,2022,681,Real estate activities,3,0,0,1,1777567671,706819410,3,N,1,1777567671,706819410,0,0,0,0,0,0,-204949946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
